phone,full_name,kyc_level,customer_type,operator,home_city,account_created_at
+2250559409533,Derrick Espinoza,premium,merchant,MTN,Yamoussoukro,2025-04-20 18:39:24.115511
+2250685512701,Crystal Hernandez,basic,individual,MTN,San-Pédro,2025-07-08 12:50:34.490804
+2250919050442,Glenn Collins DDS,standard,individual,Orange,Abidjan,2026-02-20 23:21:39.918228
+2250894319366,Mrs. Raven Rivera DVM,basic,individual,Orange,Abidjan,2024-06-09 00:23:18.546584
+2250811236462,Amy Rowe,standard,individual,Orange,Bouaké,2025-08-04 12:41:32.796206
+2250816867448,John Lee,standard,individual,Orange,Abidjan,2026-03-20 21:32:04.322134
+2250830073415,Ruth Clayton,basic,individual,Orange,Abidjan,2026-05-29 06:43:19.754128
+2250167458618,Randy Wright,standard,merchant,Moov Africa,San-Pédro,2025-06-03 03:23:51.662701
+2250151571619,Jessica Rojas,basic,individual,Moov Africa,Abidjan,2025-03-03 09:52:17.235844
+2250288501829,Joel Wise,standard,individual,Moov Africa,Gagnoa,2025-07-23 01:09:14.047708
+2250787297034,Vickie Kennedy,basic,individual,Orange,San-Pédro,2026-05-29 18:04:58.626088
+2250518444690,Emily Morris,basic,individual,MTN,Bouaké,2026-01-20 22:54:34.206568
+2250149799229,Amanda Pineda,basic,individual,Moov Africa,San-Pédro,2025-12-16 01:14:44.476207
+2250370082637,Dawn Little,premium,individual,Moov Africa,San-Pédro,2025-05-04 14:33:49.587719
+2250203428756,Stephen Boyer,basic,individual,Moov Africa,Man,2026-03-02 02:16:41.695185
+2250133453931,Brian Chen,standard,individual,Moov Africa,Abidjan,2025-09-14 11:59:40.697784
+2250928829145,Christopher Hill,basic,merchant,Orange,Daloa,2026-01-12 00:31:20.339703
+2250107385153,Richard Smith,basic,merchant,Moov Africa,Abidjan,2025-06-16 21:17:42.840408
+2250135012329,Richard Alvarez,basic,individual,Moov Africa,Abidjan,2024-08-14 10:52:55.527889
+2250314528606,Jacqueline Davis,basic,individual,Moov Africa,Abidjan,2024-05-10 10:06:16.949062
+2250878530445,Brandon Montgomery,basic,individual,Orange,Korhogo,2024-01-21 18:16:42.727562
+2250720874028,Yolanda Garrett,standard,individual,Orange,Abidjan,2024-05-12 17:23:17.456479
+2250248602563,Matthew Miles,basic,merchant,Moov Africa,Bouaké,2026-02-10 09:41:17.988449
+2250689259867,Beth Hall,standard,individual,MTN,San-Pédro,2024-03-23 21:11:54.323936
+2250930586548,Dr. Nicole Trujillo,basic,merchant,Orange,Abidjan,2024-05-06 01:32:02.867827
+2250636348615,Corey Norris,standard,agent,MTN,Abidjan,2024-11-08 23:12:57.310744
+2250799068870,Chad Roach,standard,merchant,Orange,Yamoussoukro,2025-12-21 09:42:24.206479
+2250201577441,Mr. Edward Terry,standard,merchant,Moov Africa,Man,2024-05-17 10:35:43.881068
+2250512861318,Cody Bailey,basic,individual,MTN,Yamoussoukro,2025-11-14 21:54:19.857250
+2250995440809,Denise Guerra,standard,individual,Orange,Bouaké,2025-06-28 19:01:11.467843
+2250843826782,Kristen Jones,standard,individual,Orange,Abidjan,2025-01-25 15:26:30.716221
+2250851152471,Edward Baker,premium,merchant,Orange,Korhogo,2025-07-17 00:38:34.479092
+2250760029845,Aaron Little,standard,individual,Orange,Korhogo,2024-05-01 02:03:57.173863
+2250944879493,Cody Smith,basic,individual,Orange,Abidjan,2025-07-05 20:24:15.573033
+2250802409050,Patty Allen,standard,merchant,Orange,Abidjan,2026-02-01 02:57:42.138133
+2250645122760,Mary Ryan,premium,merchant,MTN,Daloa,2025-03-19 18:50:03.829147
+2250625482508,Joseph Jimenez,basic,individual,MTN,Korhogo,2026-04-06 00:09:35.825629
+2250376302866,Lisa Morris,standard,individual,Moov Africa,San-Pédro,2026-03-13 18:08:15.539203
+2250227460011,Ashley Mills,basic,individual,Moov Africa,Abidjan,2025-02-27 03:31:04.461085
+2250252971730,Russell Anderson,basic,individual,Moov Africa,San-Pédro,2024-12-14 13:59:03.939754
+2250716259534,Christina Washington,basic,individual,Orange,Bouaké,2025-05-24 14:22:32.246464
+2250597847916,Kenneth Huff,standard,individual,MTN,Gagnoa,2025-11-24 18:04:13.389948
+2250204890060,Kelly Miles,basic,individual,Moov Africa,Abidjan,2026-01-05 08:00:22.312419
+2250682298336,Jacob Obrien,standard,individual,MTN,Yamoussoukro,2025-03-01 02:38:44.633244
+2250228857015,Timothy Clark,basic,individual,Moov Africa,Man,2026-03-09 00:06:01.782798
+2250888241833,Steve Miller PhD,basic,individual,Orange,Bouaké,2024-10-25 14:19:34.666824
+2250689862206,Justin Hurley,basic,individual,MTN,Abidjan,2024-04-04 22:08:40.948256
+2250698465033,Jacob Erickson,basic,individual,MTN,Abidjan,2025-06-24 13:24:38.566714
+2250199194576,Deborah Williams,basic,individual,Moov Africa,Gagnoa,2024-04-23 02:34:02.307173
+2250848936175,Eric Blackburn,standard,individual,Orange,Yamoussoukro,2026-02-22 06:00:50.851427
+2250741748600,Anne Hardy,basic,individual,Orange,Daloa,2026-04-25 04:38:22.700697
+2250890654573,Chelsey Fox,basic,individual,Orange,Bouaké,2025-02-24 12:07:37.547775
+2250990761318,Mario White,standard,individual,Orange,San-Pédro,2025-12-06 23:40:35.445544
+2250824295553,Jennifer Garcia,basic,individual,Orange,Abidjan,2024-07-08 13:13:49.175786
+2250660472948,Heather Ellis,basic,individual,MTN,Abidjan,2026-01-20 06:44:26.477810
+2250208054233,Sonya Jackson,standard,individual,Moov Africa,Bouaké,2024-03-25 16:28:34.642127
+2250354632182,James Morgan,basic,merchant,Moov Africa,Abidjan,2024-03-22 07:23:31.598770
+2250713135214,Zachary Ramos,standard,individual,Orange,Abidjan,2025-11-20 11:27:32.253060
+2250719461160,Ethan Frey,basic,individual,Orange,Daloa,2024-11-07 06:26:07.912306
